Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
2018-11-17,0:57.162,Iván ,,61,19.920,18.657,18.585,5-1-0,1-1-1,Koopa Troopa,Streetle,Roller,Paper Glider
2019-01-17,0:57.012,Alberto,,116,19.761,18.559,18.692,5-0-1,1-1-1,Koopa Troopa,Streetle,Azure Roller,Paper Glider
2019-05-13,0:56.973,Alberto,,1,19.586,18.791,18.596,5-1-0,1-1-1,Lakitu,Streetle,Azure Roller,Paper Glider
2019-05-14,0:56.882,Alberto,,473,19.742,18.564,18.576,5-1-0,1-1-1,Koopa Troopa,Streetle,Azure Roller,Paper Glider
2020-08-29,0:56.828,Panda,,<1,19.678,18.668,18.482,6-0-1,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider
2020-08-29,0:56.766,Alberto,,<1,19.875,18.332,18.559,6-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Parachute
2020-08-29,0:56.552,Alberto,,1,19.769,18.381,18.402,6-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Parachute
2020-08-30,0:56.518,Alberto,,<1,19.706,18.463,18.349,6-1-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Parachute
2020-08-30,0:56.416,Alberto,,1,19.749,18.284,18.383,6-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Parachute
2020-08-31,0:56.364,Alberto,,<1,19.753,18.340,18.271,6-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Parachute
2020-08-31,0:56.273,Alberto,,81,19.736,18.256,18.281,6-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Parachute
2020-11-20,0:56.208,JenZua,,5,19.666,18.523,18.019,5-2-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Parachute
2020-11-25,0:56.174,JenZua,,4,19.584,18.239,18.351,6-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Parachute
2020-11-29,0:55.992,EternalX,,23,19.604,18.305,18.083,6-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Parachute
2020-12-22,0:55.871,EternalX,,61,19.643,18.151,18.077,6-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Parachute
2021-02-21,0:55.798,JenZua,,7,19.583,18.192,18.023,6-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2021-02-28,0:55.732,JenZua,,16,19.330,18.313,18.089,4-4-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2021-03-16,0:55.617,EternalX,,146,19.570,18.014,18.033,6-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Parachute
2021-08-09,0:55.581,JenZua,,<1,19.392,18.350,17.839,5-4-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2021-08-09,0:55.578,JenZua,,5,19.327,18.261,17.990,5-4-0,1-1-1,Baby Daisy ,Biddybuggy ,Azure Roller ,Paper Glider
2021-08-14,0:55.546,EternalX,,140,19.360,18.224,17.962,5-4-0,1-1-1,Baby Daisy ,Biddybuggy ,Azure Roller ,Parachute
2022-01-01,0:55.458,JenZua,,9,19.276,18.369,17.813,5-3-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-01-10,0:55.415,EternalX,,291,19.382,18.210,17.823,5-4-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Parachute
2022-10-28,0:55.372,JenZua,,2,19.338,18.084,17.950,5-4-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-10-30,0:55.320,JenZua,,3,19.192,18.224,17.904,5-4-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-11-02,0:55.241,JenZua,,104,19.194,18.233,17.814,5-4-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
