Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
2019-02-16,1:16.599,Kevin,,224,26.392,25.130,25.077,10-0-0,1-1-1,Heavy Mii Splatoon,Landship,Azure Roller,Hylian Kite
2019-09-28,1:16.596,Alberto,,<1,26.343,25.135,25.118,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2019-09-28,1:16.593,Alberto,,1,26.436,25.093,25.064,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2019-09-29,1:16.590,Alberto,,<1,26.410,25.099,25.081,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2019-09-29,1:16.573,Alberto,,<1,26.428,25.074,25.071,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2019-09-29,1:16.548,Alberto,,7,26.404,25.060,25.084,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2019-10-06,1:16.540,Alberto,,1,26.340,25.072,25.128,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2019-10-07,1:16.514,Alberto,,241,26.355,25.062,25.097,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2020-06-04,1:16.487,Army,,<1,26.290,25.075,25.122,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2020-06-04,1:16.440,Army,,91,26.324,25.063,25.053,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2020-09-03,1:16.421,Alberto,,<1,26.294,25.050,25.077,10-0-0,1-1-1,Dry Bowser,Landship,Azure Roller,Super Glider
2020-09-03,1:16.394,Alberto,,1,26.303,25.038,25.053,10-0-0,1-1-1,Heavy Mii Sonic,Landship,Azure Roller,Hylian Kite
2020-09-04,1:16.382,Alberto,,258,26.277,25.051,25.054,10-0-0,1-1-1,Dry Bowser,Landship,Azure Roller,Super Glider
2021-05-20,1:16.343,Alberto,,<1,26.253,25.061,25.029,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2021-05-20,1:16.327,Alberto,,1,26.262,25.094,24.971,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2021-05-21,1:16.290,Alberto,,<1,26.268,25.029,24.993,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2021-05-21,1:16.282,Alberto,,<1,26.246,25.025,25.011,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2021-05-21,1:16.227,Alberto,,<1,26.267,24.965,24.995,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2021-05-21,1:16.222,Alberto,,8,26.244,24.996,24.982,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2021-05-29,1:16.211,Alberto,,1,26.227,25.034,24.950,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2021-05-30,1:16.163,Alberto,,<1,26.223,24.948,24.992,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2021-05-30,1:16.159,Alberto,,1,26.236,24.933,24.990,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2021-05-31,1:16.142,Alberto,,373,26.227,24.963,24.952,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2022-06-08,1:16.114,Alberto,,<1,26.224,24.936,24.954,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2022-06-08,1:16.097,Alberto,,<1,26.242,24.928,24.927,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2022-06-08,1:16.093,Alberto,,<1,26.203,24.938,24.952,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2022-06-08,1:16.080,Alberto,,<1,26.237,24.900,24.943,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2022-06-08,1:16.079,Alberto,,<1,26.217,24.921,24.941,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
2022-06-08,1:16.053,Alberto,,251,26.194,24.931,24.928,10-0-0,1-1-1,Wario,Landship,Azure Roller,Super Glider
